matcher,P,R,Res,Cal,P_bin,R_bin,Res_bin,Cal_bin,"('P_bin', 'R_bin')","('P_bin', 'Res_bin')","('P_bin', 'Cal_bin')","('R_bin', 'Res_bin')","('R_bin', 'Cal_bin')","('Res_bin', 'Cal_bin')","('P_bin', 'R_bin', 'Res_bin')","('P_bin', 'R_bin', 'Cal_bin')","('P_bin', 'Res_bin', 'Cal_bin')","('R_bin', 'Res_bin', 'Cal_bin')","('P_bin', 'R_bin', 'Res_bin', 'Cal_bin')"
105_0015,0.8636363636363636,0.2923076923076923,1.0,0.08181818181818179,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
105_0016,0.8571428571428571,0.27692307692307694,1.0,0.08571428571428574,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
105_0017,0.85,0.26153846153846155,1.0,0.09000000000000008,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
105_0018,0.8421052631578947,0.24615384615384617,1.0,0.09473684210526323,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
105_0019,0.8333333333333334,0.23076923076923078,1.0,0.09999999999999998,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
105_0020,0.8823529411764706,0.23076923076923078,1.0,0.06470588235294128,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
105_0021,0.875,0.2153846153846154,1.0,0.06875000000000009,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
105_0022,0.8666666666666667,0.2,1.0,0.07333333333333336,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
105_0023,0.8571428571428571,0.18461538461538463,1.0,0.07857142857142874,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
105_0024,0.8461538461538461,0.16923076923076924,1.0,0.08461538461538476,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
105_0025,0.8333333333333334,0.15384615384615385,1.0,0.09166666666666656,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
105_0026,0.8181818181818182,0.13846153846153847,1.0,0.09999999999999987,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
105_0027,0.8,0.12307692307692308,1.0,0.10999999999999988,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
105_0028,0.7777777777777778,0.1076923076923077,1.0,0.12222222222222212,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
105_0029,0.75,0.09230769230769231,1.0,0.13749999999999996,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
105_0030,0.8571428571428571,0.09230769230769231,1.0,0.07142857142857151,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
105_0031,1.0,0.09230769230769231,0.0,-0.04999999999999993,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105_0032,1.0,0.07692307692307693,0.0,-0.040000000000000036,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.6,0.36923076923076925,0.5111111111111111,0.3397500000000001,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0000,0.5789473684210527,0.3384615384615385,0.7350993377483444,0.37078947368421056,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0001,0.5789473684210527,0.3384615384615385,0.610062893081761,0.3655263157894737,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0002,0.5789473684210527,0.3384615384615385,0.47619047619047616,0.3576315789473685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0003,0.5675675675675675,0.3230769230769231,0.4567901234567901,0.36729729729729743,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0004,0.5675675675675675,0.3230769230769231,0.4567901234567901,0.36729729729729743,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0005,0.5833333333333334,0.3230769230769231,0.4936708860759494,0.34972222222222227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0006,0.5714285714285714,0.3076923076923077,0.47368421052631576,0.3597142857142859,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0007,0.5882352941176471,0.3076923076923077,0.41353383458646614,0.34676470588235286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0008,0.6060606060606061,0.3076923076923077,0.4573643410852713,0.3269696969696969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0009,0.59375,0.2923076923076923,0.5384615384615384,0.3403125,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0010,0.5806451612903226,0.27692307692307694,0.5178571428571429,0.3512903225806451,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0011,0.6,0.27692307692307694,0.425531914893617,0.3463333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0012,0.6206896551724138,0.27692307692307694,0.3246753246753247,0.3306896551724138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0013,0.6071428571428571,0.26153846153846155,0.2972972972972973,0.34250000000000014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0014,0.5925925925925926,0.24615384615384617,0.2676056338028169,0.35518518518518516,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0015,0.5769230769230769,0.23076923076923078,0.23529411764705882,0.36884615384615393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0016,0.56,0.2153846153846154,0.3684210526315789,0.3839999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0017,0.5416666666666666,0.2,0.3333333333333333,0.40000000000000013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0018,0.5217391304347826,0.18461538461538463,0.29411764705882354,0.417391304347826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0019,0.5454545454545454,0.18461538461538463,0.1794871794871795,0.3954545454545455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0020,0.5714285714285714,0.18461538461538463,0.24324324324324326,0.3666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0021,0.55,0.16923076923076924,0.2,0.3849999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0022,0.5263157894736842,0.15384615384615385,0.15151515151515152,0.4052631578947369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0023,0.5,0.13846153846153847,0.0967741935483871,0.4277777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0024,0.47058823529411764,0.12307692307692308,0.034482758620689655,0.4529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0025,0.4375,0.1076923076923077,-0.037037037037037035,0.48124999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0026,0.4,0.09230769230769231,-0.12,0.5133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0027,0.35714285714285715,0.07692307692307693,-0.21739130434782608,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0028,0.3076923076923077,0.06153846153846154,-0.3333333333333333,0.5923076923076922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0029,0.3333333333333333,0.06153846153846154,-0.2631578947368421,0.5583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0030,0.36363636363636365,0.06153846153846154,-0.17647058823529413,0.5181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0031,0.4,0.06153846153846154,-0.06666666666666667,0.46999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0032,0.4444444444444444,0.06153846153846154,0.07692307692307693,0.4111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0033,0.5,0.06153846153846154,0.2727272727272727,0.3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0034,0.5714285714285714,0.06153846153846154,0.5555555555555556,0.24285714285714288,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
106_0035,0.6666666666666666,0.06153846153846154,0.2,0.20000000000000007,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106_0036,0.8,0.06153846153846154,-1.0,0.09999999999999998,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11,0.09836065573770492,0.09230769230769231,-0.003952569169960474,0.5901639344262296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.30303030303030304,0.15384615384615385,0.39344262295081966,3.617575757575758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0000,0.3448275862068966,0.15384615384615385,0.3402061855670103,4.009655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0001,0.3448275862068966,0.15384615384615385,0.3402061855670103,4.009655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0002,0.3103448275862069,0.13846153846153847,0.5609756097560976,4.05103448275862,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0003,0.3103448275862069,0.13846153846153847,0.5853658536585366,4.030344827586206,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0004,0.3103448275862069,0.13846153846153847,0.6179775280898876,4.023448275862068,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0005,0.32142857142857145,0.13846153846153847,0.632183908045977,4.131428571428572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0006,0.3333333333333333,0.13846153846153847,0.6470588235294118,4.247407407407407,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0007,0.34615384615384615,0.13846153846153847,0.631578947368421,4.38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0008,0.36,0.13846153846153847,0.6486486486486487,4.515199999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0009,0.375,0.13846153846153847,0.6666666666666666,4.661666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0010,0.375,0.13846153846153847,0.6666666666666666,4.661666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0011,0.375,0.13846153846153847,0.6666666666666666,4.661666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0012,0.391304347826087,0.13846153846153847,0.6190476190476191,4.831739130434783,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0013,0.4090909090909091,0.13846153846153847,0.5555555555555556,5.028636363636363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0014,0.4090909090909091,0.13846153846153847,0.5555555555555556,5.028636363636363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0015,0.42857142857142855,0.13846153846153847,0.5769230769230769,5.22047619047619,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0016,0.45,0.13846153846153847,0.6,5.4315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0017,0.47368421052631576,0.13846153846153847,0.625,5.664736842105262,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0018,0.5,0.13846153846153847,0.6521739130434783,5.9238888888888885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0019,0.5294117647058824,0.13846153846153847,0.6818181818181818,6.213529411764705,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0020,0.5625,0.13846153846153847,0.7142857142857143,6.539375000000001,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0021,0.6,0.13846153846153847,0.75,6.908666666666667,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0022,0.5714285714285714,0.12307692307692308,0.7222222222222222,7.402142857142857,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0023,0.5384615384615384,0.1076923076923077,0.6875,7.9715384615384615,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0024,0.5,0.09230769230769231,0.6428571428571429,8.635833333333332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0025,0.45454545454545453,0.07692307692307693,0.5833333333333334,9.42090909090909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0026,0.4,0.06153846153846154,0.5,10.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0027,0.3333333333333333,0.046153846153846156,0.375,11.514444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0028,0.375,0.046153846153846156,0.38461538461538464,12.85375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0029,0.42857142857142855,0.046153846153846156,0.4,14.554285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0030,0.3333333333333333,0.03076923076923077,1.0,17.016666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111_0031,0.2,0.015384615384615385,1.0,0.6199999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.8275862068965517,0.36923076923076925,0.8904109589041096,0.13793103448275867,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
112_0000,0.9583333333333334,0.35384615384615387,0.0,0.04166666666666663,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112_0001,0.9166666666666666,0.3384615384615385,0.0,0.08333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112_0002,0.92,0.35384615384615387,-1.0,0.06799999999999995,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
112_0003,0.88,0.3384615384615385,0.8260869565217391,0.09599999999999997,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
112_0004,0.8461538461538461,0.3384615384615385,0.8666666666666667,0.12307692307692308,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
112_0005,0.8076923076923077,0.3230769230769231,0.875,0.15384615384615385,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
112_0006,0.8,0.3076923076923077,0.8688524590163934,0.15999999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
112_0007,0.7916666666666666,0.2923076923076923,0.8620689655172413,0.16666666666666674,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
112_0008,0.782608695652174,0.27692307692307694,0.8545454545454545,0.17391304347826086,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
112_0009,0.7727272727272727,0.26153846153846155,0.8461538461538461,0.18181818181818188,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
112_0010,0.7727272727272727,0.26153846153846155,0.8461538461538461,0.18181818181818188,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
112_0011,0.7619047619047619,0.24615384615384617,0.8367346938775511,0.19047619047619047,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
112_0012,0.75,0.23076923076923078,0.8260869565217391,0.19999999999999996,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
112_0013,0.7368421052631579,0.2153846153846154,0.813953488372093,0.21052631578947367,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
112_0014,0.7222222222222222,0.2,0.8,0.2222222222222222,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
112_0015,0.7058823529411765,0.18461538461538463,0.7837837837837838,0.23529411764705876,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
112_0016,0.6875,0.16923076923076924,0.7647058823529411,0.25,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
112_0017,0.6666666666666666,0.15384615384615385,0.7419354838709677,0.2666666666666667,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
112_0018,0.6428571428571429,0.13846153846153847,0.7142857142857143,0.2857142857142857,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
112_0019,0.6153846153846154,0.12307692307692308,0.68,0.3076923076923077,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112_0020,0.5833333333333334,0.1076923076923077,0.6363636363636364,0.33333333333333326,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112_0021,0.5454545454545454,0.09230769230769231,0.5789473684210527,0.36363636363636387,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112_0022,0.5,0.07692307692307693,0.5,0.40000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112_0023,0.4444444444444444,0.06153846153846154,0.38461538461538464,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112_0024,0.5,0.06153846153846154,0.5,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112_0025,0.42857142857142855,0.046153846153846156,0.3333333333333333,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112_0026,0.42857142857142855,0.046153846153846156,0.3333333333333333,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112_0027,0.3333333333333333,0.03076923076923077,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112_0028,0.2,0.015384615384615385,-1.0,0.6000000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.5526315789473685,0.3230769230769231,0.29577464788732394,0.3342105263157895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_0000,0.5405405405405406,0.3076923076923077,0.34673366834170855,0.3513513513513513,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_0001,0.5405405405405406,0.3076923076923077,0.336734693877551,0.3459459459459461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_0002,0.5277777777777778,0.2923076923076923,0.4444444444444444,0.3694444444444446,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_0003,0.5428571428571428,0.2923076923076923,0.38271604938271603,0.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_0004,0.5588235294117647,0.2923076923076923,0.3055555555555556,0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_0005,0.5757575757575758,0.2923076923076923,0.2,0.3424242424242423,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_0006,0.59375,0.2923076923076923,0.06542056074766354,0.33125000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_0007,0.6129032258064516,0.2923076923076923,0.11764705882352941,0.3096774193548387,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_0008,0.6333333333333333,0.2923076923076923,0.17525773195876287,0.28666666666666685,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_0009,0.6206896551724138,0.27692307692307694,0.14893617021276595,0.29655172413793107,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_0010,0.6071428571428571,0.26153846153846155,0.12087912087912088,0.30714285714285716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_0011,0.5925925925925926,0.24615384615384617,0.09090909090909091,0.3185185185185184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_0012,0.6153846153846154,0.24615384615384617,0.1566265060240964,0.29230769230769216,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_0013,0.64,0.24615384615384617,0.23076923076923078,0.2639999999999999,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_0014,0.6666666666666666,0.24615384615384617,0.3150684931506849,0.2333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_0015,0.6956521739130435,0.24615384615384617,0.4117647058823529,0.20000000000000007,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113_0016,0.7272727272727273,0.24615384615384617,0.5238095238095238,0.1636363636363637,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
113_0017,0.7619047619047619,0.24615384615384617,0.6551724137931034,0.12380952380952392,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
113_0018,0.8,0.24615384615384617,0.8113207547169812,0.07999999999999985,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
113_0019,0.7894736842105263,0.23076923076923078,0.8,0.0842105263157894,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
